0.0,410.0
0.0,410.0
0.0,410.0
0.0,410.0
0.0,410.0
0.0,410.0
0.0,410.0
0.0,410.0
0.0,410.0
0.0,410.0
36.855159809627104,411.0
100.0,413.0
100.0,413.0
100.0,417.0
100.0,417.0
100.0,417.0
100.0,429.0
86.8634108278443,452.0
63.358655882916175,466.0
35.49205372887893,480.0
29.880795930649846,482.0
25.13052763283649,410.0
15.348243667203496,330.0
4.269415818134264,330.0
0.010373996425447753,330.0
-0.0640388343988686,330.0
-36.39820299962509,401.0
-54.655511515699686,434.0
-32.840612688706145,480.0
0.0,490.0
8.616031986329066,490.0
61.56741741428374,465.0
76.62258495791495,452.0
98.49701710414247,410.0
27.06227454745711,399.0
0.0,399.0
0.0,401.0
-6.1599485307491575,412.0
-8.176323576220518,489.0
-1.8181102660801582,490.0
-0.5533605656266201,472.0
0.0,400.0
-0.0040908759083445835,369.0
-0.01942984809007908,330.0
-0.01942984809007908,330.0
-0.0640388343988686,410.0
-8.394442685243215,488.0
-8.176323576220518,489.0
-4.588006746619962,490.0
0.0,399.0
0.0,333.0
-0.031428308830352844,330.0
-8.394442685243215,330.0
-100.0,414.0
-93.30963646902967,443.0
-25.894258634493465,482.0
8.616031986329066,490.0
82.00235191207712,448.0
100.0,421.0
100.0,406.0
4.588325729238303,330.0
-15.344453225628586,330.0
-74.6402779328719,366.0
-100.0,408.0
-8.176323576220518,489.0
0.0,490.0
16.249023496184122,489.0
100.0,388.0
6.735763411272415,330.0
-8.394442685243215,330.0
-96.24695787020339,430.0
-11.22650619729034,476.0
0.0,410.0
0.0,410.0
0.0,410.0
0.004091160327784355,410.0
7.336834811193101,410.0
48.689512082474565,410.0
97.74635649189521,410.0
97.74635649189521,410.0
100.0,411.0
100.0,421.0
89.69835485556642,453.0
55.221012810410734,471.0
25.511857586428643,486.0
6.5405213159355915,490.0
-0.04629797093328268,490.0
-100.0,410.0
-100.0,396.0
-100.0,379.0
-46.082992238510286,342.0
-24.005503547578197,332.0
-9.063934054036373,330.0
-8.394442685243215,330.0
-9.063934054036373,330.0
-78.60775090679793,363.0
-99.23672346436716,424.0
-6.931564382653571,480.0
0.942654889881742,489.0
8.178880218845755,488.0
31.98398489091569,475.0
56.91809997180694,461.0
-2.136548029396462,384.0
-57.48199272694075,347.0
-57.48199272694075,347.0
0.0,399.0
0.0,399.0
0.0,399.0
0.0,402.0
0.0,423.0
-3.3839218987603332,490.0
-5.432230933463643,490.0
-5.432230933463643,490.0
-6.540066615738225,489.0
-37.31405763096835,471.0
-95.511757290459,420.0
-100.0,386.0
-72.6950659551275,355.0
-40.61580954567614,336.0
-1.8181102660801582,330.0
5.973722567602989,330.0
34.15463243989563,333.0
93.31612385098026,395.0
93.31612385098026,430.0
59.801863737416184,455.0
38.243950682140145,467.0
19.435080821787032,478.0
7.963591002878654,482.0
0.8705142330538543,487.0
0.671890429252563,488.0
0.0,489.0
-0.010373275220211312,488.0
-10.238309302272887,486.0
-45.06456314703892,467.0
-83.36842715043193,443.0
-94.03632856821044,427.0
-94.03632856821044,425.0
-94.03632856821044,425.0
-63.95884977580607,451.0
-30.71289479369149,469.0
-11.22650619729034,479.0
-6.1599485307491575,483.0
0.0,489.0
1.9218573659076557,488.0
9.52662269715789,489.0
14.473148629987728,488.0
14.473148629987728,488.0
18.448737545393396,482.0
63.96329653504036,454.0
95.51839777555531,420.0
100.0,410.0
100.0,400.0
20.108990729755277,330.0
-5.610284929893678,330.0
-5.610284929893678,330.0
-5.610284929893678,330.0
-6.1599485307491575,330.0
-6.1599485307491575,330.0
-25.510083989781005,333.0
-100.0,410.0
-89.6921189826618,437.0
-37.31405763096835,472.0
0.0,490.0
29.471760135656666,480.0
46.60208682601071,467.0
96.99856728063182,378.0
0.0,340.0
0.0,330.0
0.0,410.0
0.0,410.0
0.0,410.0
0.0,410.0
0.0,410.0
0.498951417216135,410.0
83.37422336666438,410.0
100.0,411.0
100.0,411.0
100.0,432.0
82.69002610457797,454.0
56.91809997180694,467.0
29.061795201611023,480.0
7.963591002878654,487.0
2.725305498690952,488.0
0.0,489.0
-7.963037370190087,330.0
-10.479965810059936,330.0
-10.479965810059936,330.0
-8.176323576220518,397.0
-0.10790567279210246,490.0
-0.01942984809007908,490.0
0.03143049389345199,490.0
0.0,410.0
0.0,410.0
-0.7347960354231189,403.0
-93.30963646902967,384.0
-93.30963646902967,384.0
-7.132508966094141,384.0
0.0,410.0
15.944984281000966,430.0
60.97966500335549,466.0
0.0,490.0
-100.0,400.0
-68.88169101807594,351.0
0.0,330.0
99.24362292891338,384.0
42.07596954835392,474.0
0.0,489.0
-100.0,385.0
-40.61580954567614,338.0
100.0,397.0
24.00717253779532,486.0
12.797525680347874,489.0
6.932046301856852,439.0
-8.176323576220518,330.0
-29.059774811587715,332.0
-56.34389343198661,347.0
44.05596208984093,436.0
87.56462623416756,440.0
-0.23011176984438278,410.0
-100.0,410.0
8.839909062119393,351.0
84.06761401800463,362.0
60.38932866989392,410.0
0.0,490.0
0.0,490.0
-32.840612688706145,345.0
-43.05728201141331,343.0
-43.05728201141331,343.0
0.0,408.0
0.0,408.0
0.0,410
0.0,410
0.0,410
0.0,410
0.0,410
0.0,410
0.0,407
0.0,407
0.0,407
0.0,407
0.0,407
0.0,407
0.0,407
0.0,407
0.0,407
0.0,407
0.0,407
0.0,407
0.0,407
0.0,407
0.0,407
0.0,407
0.0,407
0.0,407
0.0,408
12.797525680347874,410
100.0,414
80.6418609305921,456
44.560393481942,477
10.239021123961253,489
0.23012776843786997,490
-34.15225799337047,478
-100.0,384
-75.29640012683264,358
0.0,330
23.273656468464704,330
99.24362292891338,378
63.96329653504036,466
12.530325154960524,488
-0.9419145113653657,488
-55.77651506729916,460
-100.0,384
-72.0563035216487,356
4.269415818134264,332
0.0,402
0.0,402
0.0,402
